ScreenName,FollowersCount,FriendsCount,Lineage,Status,Class,NetworkSize,Indegree,Outdegree
369,GMan82721611,273,585,jackcade1381:GMan82721611,Child,1,858,0.3181818181818182,0.6818181818181818
152,jjpaldad,92,130,,Parent,1,222,0.4144144144144144,0.5855855855855856
546,bordersnbetween,502,1270,FredSeguinPhoto:bordersnbetween,Child,1,1772,0.2832957110609481,0.7167042889390519
1745,monica_remy,3353,4172,ModernBullWagyu:monica_remy,Child,1,7525,0.44558139534883723,0.5544186046511628
545,editions_g,4,5,FredSeguinPhoto:editions_g,Child,1,9,0.4444444444444444,0.5555555555555556
240,SPcommentary,1445,4988,,Parent,1,6433,0.224623037463081,0.775376962536919
483,AnneSchlegel1,12897,12739,IMNHIM:AnneSchlegel1,Child,1,25636,0.503081603994383,0.4969183960056171
699,MonteMadeIt18,1803,1829,JustJaiDann:MonteMadeIt18,Child,1,3632,0.49642070484581496,0.503579295154185
480,EricDemmers,11,120,,Parent,1,131,0.08396946564885496,0.916030534351145
489,volk1911,117,492,tevenski:volk1911,Child,1,609,0.1921182266009852,0.8078817733990148
868,biltongboy77,1806,4012,TGRWorzel:biltongboy77,Child,1,5818,0.31041595049845305,0.689584049501547
305,jtwilson37,118,241,,Parent,1,359,0.3286908077994429,0.6713091922005571
600,Danagil187,20,119,EboniiAtia:Danagil187,Child,1,139,0.14388489208633093,0.8561151079136691
845,jaysin_liberty,1394,4377,jacobstim:jaysin_liberty,Child,1,5771,0.2415525905389014,0.7584474094610986
869,NellyPhant,850,1577,TGRWorzel:NellyPhant,Child,1,2427,0.35022661722290893,0.6497733827770911
658,Citizens4Trump,10520,8833,Conscores:Citizens4Trump,Child,1,19353,0.5435849739058544,0.45641502609414564
152,simashabaneh,101,294,yarnellmark:simashabaneh,Child,1,395,0.25569620253164554,0.7443037974683544
249,jb7675,199,260,,Parent,1,459,0.4335511982570806,0.5664488017429193
850,beth_lord9,115,314,thederbyapex:beth_lord9,Child,1,429,0.2680652680652681,0.7319347319347319
1382,ultra_rocks,1159,1325,Szymonkb:ultra_rocks,Child,1,2484,0.4665861513687601,0.53341384863124
215,CorbynASAP,16205,16249,PlutoPress:CorbynASAP,Child,1,32454,0.4993221174585567,0.5006778825414433
1727,IgorZabelOrg,14,43,valentinasns:IgorZabelOrg,Child,1,57,0.24561403508771928,0.7543859649122807
213,realAmericanJoe,238,1128,WannaBRichyrich:realAmericanJoe,Child,1,1366,0.17423133235724744,0.8257686676427526
616,vaness_ness_,80,158,mrltnpapi:vaness_ness_,Child,1,238,0.33613445378151263,0.6638655462184874
1750,lornaynay,388,297,Daily_Defender:lornaynay,Child,1,685,0.5664233576642336,0.4335766423357664
1051,WzDemShitPoster,45,258,colovion:WzDemShitPoster,Child,1,303,0.1485148514851485,0.8514851485148515
431,IRR_News,3612,1542,,Parent,1,5154,0.7008149010477299,0.2991850989522701
1807,OsgurOCiardha,4221,2565,markohalloran:OsgurOCiardha,Child,1,6786,0.6220159151193634,0.3779840848806366
1581,DMoto18,3266,4339,agentm0m:DMoto18,Child,1,7605,0.4294543063773833,0.5705456936226166
41,rob0623,501,618,,Parent,1,1119,0.4477211796246649,0.5522788203753352
19,mckenziebiliter,50,120,,Parent,1,170,0.29411764705882354,0.7058823529411765
291,dekalbchronicle,306,224,,Parent,1,530,0.5773584905660377,0.4226415094339623
417,HoratioAlgerUS,721,226,AskingAmy:HoratioAlgerUS,Child,1,947,0.7613516367476241,0.23864836325237593
988,PatriotsDead,3359,4385,docfrenchy:PatriotsDead,Child,1,7744,0.4337551652892562,0.5662448347107438
185,ucrpc2,12,64,,Parent,1,76,0.15789473684210525,0.8421052631578947
663,UCLEngage,5024,742,RProgramme:UCLEngage,Child,1,5766,0.8713146028442594,0.12868539715574054
419,OlverJoshua,1215,1362,ihatethemedia:OlverJoshua,Child,1,2577,0.47147846332945287,0.5285215366705471
1009,b_rgb,6738,7376,starlady24:b_rgb,Child,1,14114,0.47739832790137454,0.5226016720986255
460,SUFAUK,429,1073,,Parent,1,1502,0.2856191744340879,0.7143808255659121
283,phillywelcoming,833,991,,Parent,1,1824,0.45668859649122806,0.5433114035087719
317,tellmequick,2694,3444,robinhoodzz1:tellmequick,Child,1,6138,0.4389051808406647,0.5610948191593352
1006,CdnAgriFood,1867,3139,canadapolandcc:CdnAgriFood,Child,1,5006,0.3729524570515382,0.6270475429484619
1034,TheLALitReview,587,1115,longlistshort:TheLALitReview,Child,1,1702,0.34488836662749706,0.6551116333725029
1684,MiltonWilde,167,511,ozbushtel:MiltonWilde,Child,1,678,0.24631268436578171,0.7536873156342183
451,Michael_D_Crow,27,205,,Parent,1,232,0.11637931034482758,0.8836206896551724
641,Keitu_Manchidi9,1206,1206,PuputleT:Keitu_Manchidi9,Child,1,2412,0.5,0.5
174,PhilFingar,381,501,,Parent,1,882,0.43197278911564624,0.5680272108843537
1008,krasheedmpp,2325,426,canadapolandcc:krasheedmpp,Child,1,2751,0.8451472191930207,0.15485278080697928
395,jsanchezhachero,993,885,,Parent,1,1878,0.5287539936102237,0.4712460063897764
454,RayLong,20700,20414,WCFRefugees:RayLong,Child,1,41114,0.5034781339689643,0.49652186603103565
129,mestemacher,36,96,,Parent,1,132,0.2727272727272727,0.7272727272727273
568,MarkWilliams91,539,612,jacquep:MarkWilliams91,Child,1,1151,0.46828844483058213,0.5317115551694179
106,waaaahtkins,450,293,,Parent,1,743,0.6056527590847914,0.3943472409152086
550,RobatGPCC,221,97,phillywelcoming:RobatGPCC,Child,1,318,0.6949685534591195,0.3050314465408805
271,DroletLinnie,531,343,,Parent,1,874,0.6075514874141876,0.39244851258581237
119,Zach11W,10112,9997,dreed9665:Zach11W,Child,1,20109,0.5028594161818092,0.4971405838181909
1623,Gauthier1964,8525,8848,sandeebabygrl50:Gauthier1964,Child,1,17373,0.4907039659241352,0.5092960340758649
413,Scottdust,302,929,,Parent,1,1231,0.24532900081234768,0.7546709991876523
106,RockLikeRFK,468,1283,I_mKT2u:RockLikeRFK,Child,1,1751,0.2672758423757853,0.7327241576242147
155,zxhranindya,1872,537,,Parent,1,2409,0.7770859277708593,0.22291407222914073
331,OpenIDEO_Austin,20,47,atxgo:OpenIDEO_Austin,Child,1,67,0.29850746268656714,0.7014925373134329
1341,tiredkate,615,945,bmoreboy12:tiredkate,Child,1,1560,0.3942307692307692,0.6057692307692307
1383,sciencetracker2,23543,8983,Szymonkb:sciencetracker2,Child,1,32526,0.7238209432454037,0.2761790567545963
1562,cp9082,210,485,beachloving29:cp9082,Child,1,695,0.302158273381295,0.697841726618705
435,CassyLovesHeels,3037,4411,4EverTexanEsq99:CassyLovesHeels,Child,1,7448,0.4077604726100967,0.5922395273899034
629,jodyhedstrom,15,60,RoRawlins:jodyhedstrom,Child,1,75,0.2,0.8
522,Nooli68,574,1898,spaceangel1964:Nooli68,Child,1,2472,0.23220064724919093,0.767799352750809
328,jcurtman,82,202,ShermanGraves:jcurtman,Child,1,284,0.2887323943661972,0.7112676056338029
445,Lastonein66,651,83,,Parent,1,734,0.8869209809264306,0.11307901907356949
593,ChiaraBartolett,186,188,EacBrief:ChiaraBartolett,Child,1,374,0.49732620320855614,0.5026737967914439
171,phxrocker,359,739,,Parent,1,1098,0.32695810564663025,0.6730418943533698
75,CyFairInfo,1256,690,,Parent,1,1946,0.645426515930113,0.3545734840698869
509,MomodouTaal,1069,349,eemanabbasi:MomodouTaal,Child,1,1418,0.7538787023977433,0.2461212976022567
1555,DammitAly,1888,390,ikkealeneeven:DammitAly,Child,1,2278,0.8287971905179983,0.17120280948200176
873,realmchurch,443,1475,GCCOnline:realmchurch,Child,1,1918,0.23096976016684045,0.7690302398331595
208,guddie1,817,1530,,Parent,1,2347,0.34810396250532594,0.6518960374946741
1128,BayouBare,3385,3954,DaveMedders:BayouBare,Child,1,7339,0.46123450061316257,0.5387654993868375
639,QuietPineTrees,16845,331,Cjtuor:QuietPineTrees,Child,1,17176,0.9807289240801118,0.019271075919888216
612,rick_cabbage,252,232,DplrableOne:rick_cabbage,Child,1,484,0.5206611570247934,0.4793388429752066
1504,forever_bri_,756,650,mcphursula:forever_bri_,Child,1,1406,0.5376955903271693,0.4623044096728307
1277,CCCVancouver,493,310,AnglicanEastNL:CCCVancouver,Child,1,803,0.613947696139477,0.386052303860523
1312,SPorHoje3,2,50,rich_villela:SPorHoje3,Child,1,52,0.038461538461538464,0.9615384615384616
18,tonyarnold,3126,806,,Parent,1,3932,0.7950152594099695,0.20498474059003052
121,seachele420,2181,2566,,Parent,1,4747,0.4594480724668211,0.5405519275331788
580,marycbha,235,87,RUSTY1012000:marycbha,Child,1,322,0.7298136645962733,0.2701863354037267
970,PollStar11,824,2309,hannada39:PollStar11,Child,1,3133,0.26300670284072775,0.7369932971592723
656,SKChapterCFPC,494,337,KylaAvis:SKChapterCFPC,Child,1,831,0.5944645006016848,0.4055354993983153
1532,Mirkwoodprince,2567,2285,RangerThorndyke:Mirkwoodprince,Child,1,4852,0.5290601813685079,0.47093981863149215
1805,Repealist_,3374,3190,markohalloran:Repealist_,Child,1,6564,0.5140158439975625,0.48598415600243755
146,BigAL_LEWIS,21607,4141,mike76139:BigAL_LEWIS,Child,1,25748,0.839171974522293,0.160828025477707
127,hllfrezenovr,2688,2928,svdow1:hllfrezenovr,Child,1,5616,0.47863247863247865,0.5213675213675214
1580,ajb_mn,1225,1133,agentm0m:ajb_mn,Child,1,2358,0.5195080576759966,0.4804919423240034
972,TapasWaikiki,71,524,annhonolulu:TapasWaikiki,Child,1,595,0.11932773109243698,0.880672268907563
528,RememberThLight,235,829,MichaelJFama1:RememberThLight,Child,1,1064,0.22086466165413535,0.7791353383458647
1325,freakv3ncyworks,486,677,mahek_07:freakv3ncyworks,Child,1,1163,0.4178847807394669,0.5821152192605331
1811,wynnesea,7527,8260,Intant_Troll:wynnesea,Child,1,15787,0.47678469626908215,0.5232153037309178
1576,esouder,609,1096,yankeebean:esouder,Child,1,1705,0.3571847507331378,0.6428152492668622
450,Cjtuor,180,250,,Parent,1,430,0.4186046511627907,0.5813953488372093
1151,nicpaynewilson,417,626,CricketCause:nicpaynewilson,Child,1,1043,0.3998082454458293,0.6001917545541706
485,HiserWesley,2377,3288,tainky131:HiserWesley,Child,1,5665,0.41959399823477495,0.580406001765225
235,jlpalacios1962,12411,13634,Shmooze:jlpalacios1962,Child,1,26045,0.4765214052601267,0.5234785947398733
39,Konstanz93,51,241,,Parent,1,292,0.17465753424657535,0.8253424657534246
632,saskibo,659,1284,RoRawlins:saskibo,Child,1,1943,0.33916623777663407,0.660833762223366
724,bagpusbagpus,3127,5002,RedBloodUnited:bagpusbagpus,Child,1,8129,0.38467216139746585,0.6153278386025341
745,RoRobookclub,468,496,Malbonnington:RoRobookclub,Child,1,964,0.4854771784232365,0.5145228215767634
1386,jaimec729,1782,2146,Charro534:jaimec729,Child,1,3928,0.45366598778004075,0.5463340122199593
136,8obb8,8,68,,Parent,1,76,0.10526315789473684,0.8947368421052632
1451,DrJamesKent3,3079,2964,sjgorrit:DrJamesKent3,Child,1,6043,0.5095151414860168,0.4904848585139831
475,I_mKT2u,126,169,,Parent,1,295,0.4271186440677966,0.5728813559322034
411,ChatBotYak,384,2469,ScotsFarmer:ChatBotYak,Child,1,2853,0.13459516298633017,0.8654048370136698
448,normalperson56,365,451,,Parent,1,816,0.44730392156862747,0.5526960784313726
1032,Positive_Who,1360,1390,PaulCarmichaelV:Positive_Who,Child,1,2750,0.49454545454545457,0.5054545454545455
1770,angelabelmonter,188,1088,Free_america19:angelabelmonter,Child,1,1276,0.14733542319749215,0.8526645768025078
1441,WitchesOfEtsy,521,940,seachele420:WitchesOfEtsy,Child,1,1461,0.35660506502395617,0.6433949349760438
85,AwakeinMN,9603,10037,jjpaldad:AwakeinMN,Child,1,19640,0.4889511201629328,0.5110488798370673
391,conrad_dp,801,1415,mikewright1997:conrad_dp,Child,1,2216,0.36146209386281586,0.6385379061371841
1491,KyloRepublican,1001,2317,dick_deplorable:KyloRepublican,Child,1,3318,0.30168776371308015,0.6983122362869199
480,offyourrecord,3447,2225,buissonnierem:offyourrecord,Child,1,5672,0.607722143864598,0.39227785613540195
1188,ATX_STRONG1,7100,7790,wackyjax:ATX_STRONG1,Child,1,14890,0.4768300873069174,0.5231699126930826
1346,CarlyCompass,17886,15995,annaaizic:CarlyCompass,Child,1,33881,0.527906496266344,0.47209350373365605
1427,SmashingNosh,49423,48949,StarrDayz:SmashingNosh,Child,1,98372,0.5024092221363803,0.4975907778636197
680,TonyWil29738019,258,646,sharpfang:TonyWil29738019,Child,1,904,0.2853982300884956,0.7146017699115044
728,BellsInequality,17187,17804,KimberlyNips1:BellsInequality,Child,1,34991,0.49118344717212997,0.50881655282787
458,CyParkWrestling,210,139,CyFairInfo:CyParkWrestling,Child,1,349,0.6017191977077364,0.3982808022922636
1783,RuthHatesRapist,20,130,JudgeBambi:RuthHatesRapist,Child,1,150,0.13333333333333333,0.8666666666666667
173,devreal,613,597,,Parent,1,1210,0.5066115702479339,0.4933884297520661
503,ChrisPietsch1,3508,2774,FilmMinisterBHM:ChrisPietsch1,Child,1,6282,0.5584208850684496,0.44157911493155044
1071,nmhoney11,1444,2432,patti864:nmhoney11,Child,1,3876,0.37254901960784315,0.6274509803921569
1706,SouthernCHANEL5,3322,3581,GlenWoodfin:SouthernCHANEL5,Child,1,6903,0.4812400405620745,0.5187599594379255
258,kilimandege,3384,3389,,Parent,1,6773,0.49963088734681826,0.5003691126531817
1535,Chuck_U_Farlee,4497,4391,adagioforstring:Chuck_U_Farlee,Child,1,8888,0.505963096309631,0.494036903690369
412,HoneyWest25,2857,4678,ScotsFarmer:HoneyWest25,Child,1,7535,0.379163901791639,0.6208360982083609
1444,TooDaddyFam,823,980,phxrocker:TooDaddyFam,Child,1,1803,0.4564614531336661,0.5435385468663338
367,BrianPreneur,199,291,,Parent,1,490,0.4061224489795918,0.5938775510204082
1644,SusanIr94270677,21,92,HollyJohnsonfan:SusanIr94270677,Child,1,113,0.18584070796460178,0.8141592920353983
932,nuzombie4,9024,9922,KevinMinton1969:nuzombie4,Child,1,18946,0.4763010661881136,0.5236989338118864
374,TiegaVarlack,2607,3210,PhilFingar:TiegaVarlack,Child,1,5817,0.4481691593604951,0.5518308406395049
590,SpiritdeCharlie,5043,4572,,Parent,1,9615,0.5244929797191887,0.4755070202808112
223,ClearVizion7,212,209,,Parent,1,421,0.503562945368171,0.49643705463182897
909,SaundersGTTO,1809,1856,Jen_Robinette:SaundersGTTO,Child,1,3665,0.4935879945429741,0.5064120054570259
1507,NYROYALKING,3646,3691,LizWGallagher:NYROYALKING,Child,1,7337,0.49693335150606516,0.5030666484939349
121,TheWallace3,447,618,dreed9665:TheWallace3,Child,1,1065,0.4197183098591549,0.5802816901408451
486,james_mtc,6436,6290,tainky131:james_mtc,Child,1,12726,0.5057362879145058,0.49426371208549424
1013,JRS9900,1680,2826,GaryJPalys:JRS9900,Child,1,4506,0.37283621837549935,0.6271637816245007
1512,NourHayek95,1758,657,Mujahed_S:NourHayek95,Child,1,2415,0.7279503105590062,0.2720496894409938
217,FloStadt,994,1252,PlutoPress:FloStadt,Child,1,2246,0.44256455921638466,0.5574354407836153
506,NisaTalks,5519,5077,Xaheer444:NisaTalks,Child,1,10596,0.5208569271423179,0.47914307285768215
1276,GypsyRows,455,358,Mimimph1:GypsyRows,Child,1,813,0.5596555965559655,0.4403444034440344
333,judymorris3,3901,3180,,Parent,1,7081,0.550910888292614,0.44908911170738597
1109,Drumjgb1972,1810,2991,heber_rizzo:Drumjgb1972,Child,1,4801,0.3770047906686107,0.6229952093313893
566,StarrDayz,1552,1383,,Parent,1,2935,0.5287904599659284,0.47120954003407156
1088,scotsman_pict,470,1449,TheConorstone:scotsman_pict,Child,1,1919,0.24491922876498176,0.7550807712350183
257,grahamnaylor201,1300,2121,ll_ralph:grahamnaylor201,Child,1,3421,0.38000584624378836,0.6199941537562116
167,bayliss_peter,9,97,,Parent,1,106,0.08490566037735849,0.9150943396226415
207,march51_linda,223,386,,Parent,1,609,0.36617405582922824,0.6338259441707718
128,eemanabbasi,18101,7014,,Parent,1,25115,0.7207246665339438,0.27927533346605615
748,stuartemcl,794,741,Malbonnington:stuartemcl,Child,1,1535,0.5172638436482084,0.4827361563517915
1768,naomi_houghton1,167,523,Free_america19:naomi_houghton1,Child,1,690,0.24202898550724639,0.7579710144927536
1782,makeithappenall,161,1710,HenryIrving10:makeithappenall,Child,1,1871,0.08605024051309461,0.9139497594869054
1299,very_wildcat1,95,406,AllRepublicans:very_wildcat1,Child,1,501,0.18962075848303392,0.810379241516966
560,dinahogenboom,452,735,,Parent,1,1187,0.38079191238416177,0.6192080876158382
66,AinsworthKeith,14525,15357,Buffyfunk:AinsworthKeith,Child,1,29882,0.48607857573120944,0.5139214242687906
71,ScotsFarmer,207,163,,Parent,1,370,0.5594594594594594,0.44054054054054054
1449,graham240760,1103,1830,sjgorrit:graham240760,Child,1,2933,0.3760654619843164,0.6239345380156835
9,MethodistGB,12624,6569,,Parent,1,19193,0.6577398009691033,0.34226019903089666
290,Nick_Kline99,159,262,pplswar:Nick_Kline99,Child,1,421,0.37767220902612825,0.6223277909738717
1425,dmk1793,1042,2049,RM_Walmsley:dmk1793,Child,1,3091,0.3371077321255257,0.6628922678744743
476,dcbsky,163,160,,Parent,1,323,0.5046439628482973,0.4953560371517028
1648,RedheadRepub91,3287,4122,ProudlyWeHail:RedheadRepub91,Child,1,7409,0.4436496153327035,0.5563503846672966
1190,DoriPrevin,3803,4260,wackyjax:DoriPrevin,Child,1,8063,0.4716606722063748,0.5283393277936252
1207,nicholasrmiller,3016,3014,SpartySonja:nicholasrmiller,Child,1,6030,0.5001658374792703,0.4998341625207297
1729,balladofpeckham,977,1772,valentinasns:balladofpeckham,Child,1,2749,0.35540196435067295,0.644598035649327
579,WaltEagles24,8737,8519,RUSTY1012000:WaltEagles24,Child,1,17256,0.5063166434863235,0.4936833565136764
989,Five5Hands,1513,1829,Lastonein66:Five5Hands,Child,1,3342,0.45272292040694195,0.547277079593058
1529,touleoneplathma,1070,1509,Monliveth:touleoneplathma,Child,1,2579,0.41488949205118264,0.5851105079488174
1488,GaryByrneAuthor,7673,4281,DianaBialkowski:GaryByrneAuthor,Child,1,11954,0.6418771959176844,0.35812280408231556
558,MECM,158,515,,Parent,1,673,0.23476968796433878,0.7652303120356612
597,perry777777,16759,15559,v_risner:perry777777,Child,1,32318,0.518565505291169,0.481434494708831
329,OldBanner,2744,2569,,Parent,1,5313,0.5164690382081687,0.48353096179183136
777,ryanjameswooduk,909,853,cholatera:ryanjameswooduk,Child,1,1762,0.5158910329171397,0.4841089670828604
149,ladieann,11871,11755,mike76139:ladieann,Child,1,23626,0.5024549225429611,0.49754507745703885
508,ingridharvold,7694,982,eemanabbasi:ingridharvold,Child,1,8676,0.8868142000922083,0.11318579990779161
1053,LandLockedLass,1715,2184,colovion:LandLockedLass,Child,1,3899,0.4398563734290844,0.5601436265709157
746,GuardianAnushka,43936,2505,Malbonnington:GuardianAnushka,Child,1,46441,0.9460605930104864,0.05393940698951358
1681,creel_autumn,870,2782,ozbushtel:creel_autumn,Child,1,3652,0.23822562979189485,0.7617743702081051
202,lindrich96,105,128,,Parent,1,233,0.45064377682403434,0.5493562231759657
308,grumpyfred3,1184,1096,,Parent,1,2280,0.519298245614035,0.4807017543859649
105,CKambouris,6578,6851,I_mKT2u:CKambouris,Child,1,13429,0.4898354307841239,0.510164569215876
188,TheConorstone,493,396,,Parent,1,889,0.5545556805399325,0.4454443194600675
1365,MrTanPanda,764,299,Mmkay2:MrTanPanda,Child,1,1063,0.7187206020696143,0.2812793979303857
930,VoteTheRINOsOUT,23238,23007,homieferreone:VoteTheRINOsOUT,Child,1,46245,0.5024975673045735,0.49750243269542654
150,henokgabisa,13484,1187,yarnellmark:henokgabisa,Child,1,14671,0.9190920864290096,0.08090791357099039
46,yarnellmark,1984,1509,,Parent,1,3493,0.5679931291153736,0.4320068708846264
1206,thevonfamily,17974,6716,ElContador2000:thevonfamily,Child,1,24690,0.7279870392871608,0.2720129607128392
637,duster_john,1216,1808,,Parent,1,3024,0.4021164021164021,0.5978835978835979
1469,Juvat01,3748,4824,tweet4snowden:Juvat01,Child,1,8572,0.4372375174988334,0.5627624825011666
523,nycreligioninfo,3324,4985,man_of_renown:nycreligioninfo,Child,1,8309,0.4000481405704658,0.5999518594295342
538,willriley100,443,801,,Parent,1,1244,0.35610932475884244,0.6438906752411575
1809,Seektruthalways,3891,4365,DCW6102:Seektruthalways,Child,1,8256,0.47129360465116277,0.5287063953488372
189,AmberWaver,3327,3269,MelodyKey1971:AmberWaver,Child,1,6596,0.5043966040024257,0.4956033959975743
1705,hardyjournalism,141,457,IIEglobal:hardyjournalism,Child,1,598,0.23578595317725753,0.7642140468227425
1141,NewcenterC,1925,1888,jacgcs:NewcenterC,Child,1,3813,0.5048518227117755,0.4951481772882245
529,Xaheer444,372,427,,Parent,1,799,0.4655819774718398,0.5344180225281602
312,Pakistani_00,38,135,,Parent,1,173,0.21965317919075145,0.7803468208092486
338,CastulJimez,218,236,,Parent,1,454,0.4801762114537445,0.5198237885462555
259,CAIRNational,47023,6567,VoteMrTrump2016:CAIRNational,Child,1,53590,0.8774584810598992,0.12254151894010076
1171,opticmusicshop,291,341,ratherthanhater:opticmusicshop,Child,1,632,0.46044303797468356,0.5395569620253164
1056,marciajiggens28,1986,2502,hoosiergirl71:marciajiggens28,Child,1,4488,0.4425133689839572,0.5574866310160428
506,SandraNavidi,3054,269,,Parent,1,3323,0.9190490520613903,0.08095094793860969
1125,Trumpwinner2,8204,8483,Veritas432:Trumpwinner2,Child,1,16687,0.4916401989572721,0.5083598010427278
885,saaaaidi2,1358,1437,Net2Ayurveda:saaaaidi2,Child,1,2795,0.48586762075134166,0.5141323792486583
299,apdcomms,1801,4590,Goatys_News:apdcomms,Child,1,6391,0.281802534814583,0.7181974651854169
21,Skajolly,3980,4594,frogcycle:Skajolly,Child,1,8574,0.4641940751108001,0.5358059248891999
576,thecpshah,316,158,,Parent,1,474,0.6666666666666666,0.3333333333333333
1744,anastasialee090,20705,16421,ModernBullWagyu:anastasialee090,Child,1,37126,0.5576954156117007,0.4423045843882993
362,brian_vernon,64,171,,Parent,1,235,0.2723404255319149,0.7276595744680852
1784,MrsnomoreR,952,2804,JudgeBambi:MrsnomoreR,Child,1,3756,0.2534611288604899,0.7465388711395101
7,aartengineer,685,1893,HonuaDee:aartengineer,Child,1,2578,0.2657098525989139,0.7342901474010861
300,Gubbbie,1023,726,,Parent,1,1749,0.5849056603773585,0.41509433962264153
495,63red,277,87,,Parent,1,364,0.760989010989011,0.23901098901098902
192,EricSchwartzRI,693,317,,Parent,1,1010,0.6861386138613862,0.31386138613861386
528,MelodyKey1971,475,571,,Parent,1,1046,0.4541108986615679,0.5458891013384322
440,jonnoxrevanche,2652,996,,Parent,1,3648,0.7269736842105263,0.2730263157894737
679,ZodKneel,205,854,sharpfang:ZodKneel,Child,1,1059,0.1935788479697828,0.8064211520302171
907,ScottCampbell9,100,404,jmcmac88:ScottCampbell9,Child,1,504,0.1984126984126984,0.8015873015873016
1803,RgfcPhil,16307,15896,SharonM67714628:RgfcPhil,Child,1,32203,0.5063813930379157,0.49361860696208426
416,francescamarief,2215,3393,AskingAmy:francescamarief,Child,1,5608,0.39497146932952926,0.6050285306704708
1707,211shorty,3104,4791,GlenWoodfin:211shorty,Child,1,7895,0.39316022799240025,0.6068397720075998
84,celticsun2,17,112,,Parent,1,129,0.13178294573643412,0.8682170542635659
203,bmoreboy12,468,407,,Parent,1,875,0.5348571428571428,0.46514285714285714
240,mmuthu1985,19,167,Konstanz93:mmuthu1985,Child,1,186,0.10215053763440861,0.8978494623655914
1149,huss_hanif,582,1086,CricketCause:huss_hanif,Child,1,1668,0.3489208633093525,0.6510791366906474
1344,wenptr,14,143,zxhranindya:wenptr,Child,1,157,0.08917197452229299,0.910828025477707
253,King_BeaXO,1317,611,,Parent,1,1928,0.683091286307054,0.31690871369294604
769,SJAStudentVol,700,175,ChildSocStudent:SJAStudentVol,Child,1,875,0.8,0.2
1751,AnnaJen39609784,2293,2384,Daily_Defender:AnnaJen39609784,Child,1,4677,0.49027154158648706,0.5097284584135129
310,nosshnet,8756,1681,,Parent,1,10437,0.8389383922583118,0.16106160774168823
1721,CannabisWise,536,276,georgiastraight:CannabisWise,Child,1,812,0.6600985221674877,0.3399014778325123
1724,oakleighwelply,103,97,NaTakallam:oakleighwelply,Child,1,200,0.515,0.485
298,SoomaaliS,1785,5016,Goatys_News:SoomaaliS,Child,1,6801,0.26246140273489194,0.7375385972651081
851,rahvl82,237,2390,unikgirl11:rahvl82,Child,1,2627,0.0902169775409212,0.9097830224590788
184,k_hamoude,107,215,,Parent,1,322,0.33229813664596275,0.6677018633540373
1661,MBNRox,5472,4549,DianePierce532:MBNRox,Child,1,10021,0.5460532880950005,0.4539467119049995
494,A_purrr,528,336,,Parent,1,864,0.6111111111111112,0.3888888888888889
790,SnarkyLions,42,129,morrigan728:SnarkyLions,Child,1,171,0.24561403508771928,0.7543859649122807
1209,TC02472,136,216,SpartySonja:TC02472,Child,1,352,0.38636363636363635,0.6136363636363636
1342,Nicki2951Rev,8,28,bmoreboy12:Nicki2951Rev,Child,1,36,0.2222222222222222,0.7777777777777778
470,MOTT7,8187,7764,,Parent,1,15951,0.5132593567801392,0.4867406432198608
572,KLvoorUrbanisme,1617,3098,MrslvDamyanov:KLvoorUrbanisme,Child,1,4715,0.3429480381760339,0.6570519618239661
54,FatimaCarrero_M,2115,1756,Gatopatriota:FatimaCarrero_M,Child,1,3871,0.5463704469129423,0.4536295530870576
1068,atlharp,129,257,Burghgirl69:atlharp,Child,1,386,0.33419689119170987,0.6658031088082902
147,Rihana52764415,468,2895,mike76139:Rihana52764415,Child,1,3363,0.1391614629794826,0.8608385370205174
292,longlistshort,15,29,,Parent,1,44,0.3409090909090909,0.6590909090909091
144,BarryCharlton,16,39,,Parent,1,55,0.2909090909090909,0.7090909090909091
1749,Etnostation,9931,2203,DavidVedas:Etnostation,Child,1,12134,0.8184440415361793,0.18155595846382067
1263,Bird5Ca,1687,606,Nightmouse_BCF:Bird5Ca,Child,1,2293,0.7357174007849978,0.2642825992150022
657,oliverfritsch,240,481,UlrichBusch1:oliverfritsch,Child,1,721,0.332871012482663,0.6671289875173371
912,1Page_Turner,5645,6044,normalperson56:1Page_Turner,Child,1,11689,0.482932671742664,0.5170673282573359
272,Conscores,4363,2907,,Parent,1,7270,0.6001375515818432,0.3998624484181568
1559,jefmacTN,5292,5700,Carol38553:jefmacTN,Child,1,10992,0.4814410480349345,0.5185589519650655
1725,CivicSpace_tr,986,1027,NaTakallam:CivicSpace_tr,Child,1,2013,0.4898161947342275,0.5101838052657724
1465,DonaldBWillinge,831,3484,CausingFitna:DonaldBWillinge,Child,1,4315,0.19258400926998842,0.8074159907300116
614,JERRYO1029,94,152,,Parent,1,246,0.3821138211382114,0.6178861788617886
356,GCCOnline,213,170,,Parent,1,383,0.556135770234987,0.44386422976501305
443,ahmetguida,79,311,,Parent,1,390,0.20256410256410257,0.7974358974358975
25,ShermanGraves,1467,1899,,Parent,1,3366,0.4358288770053476,0.5641711229946524
23,Bodster78,1811,3351,JulietMEvans:Bodster78,Child,1,5162,0.3508330104610616,0.6491669895389384
118,skinnylenny1965,15869,15699,dreed9665:skinnylenny1965,Child,1,31568,0.5026926001013685,0.49730739989863154
237,Remarsh76,514,940,plthomasEdD:Remarsh76,Child,1,1454,0.3535075653370014,0.6464924346629987
911,SonyaHedrick,307,1322,Jen_Robinette:SonyaHedrick,Child,1,1629,0.18845917740945364,0.8115408225905464
